OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerState,Region,ProductID,Quantity,UnitPrice,Discount,SalesAmount,Profit
ORD-2025-01360,2025-07-20,2025-07-25,Second Class,C-039,OK,Central,P-009,7,199,0,1393,721
ORD-2025-01361,2025-01-10,2025-01-17,Second Class,C-004,TX,South,P-012,11,249,0,2739,1199
ORD-2025-01362,2025-04-13,2025-04-14,Standard Class,C-033,TX,South,P-012,4,249,0,996,436
ORD-2025-01363,2025-01-17,2025-01-24,Standard Class,C-026,IN,North,P-002,11,999,0.05,10439.55,3729.55
ORD-2024-01364,2024-04-03,2024-04-06,Same Day,C-023,FL,South,P-004,1,499,0,499,189
ORD-2025-01365,2025-08-13,2025-08-14,Standard Class,C-006,WA,West,P-020,7,34.99,0,244.93,146.93
ORD-2025-01366,2025-09-11,2025-09-17,Standard Class,C-006,WA,West,P-016,9,6.99,0.05,59.76,30.96
ORD-2025-01367,2025-01-31,2025-02-05,Same Day,C-019,NV,West,P-013,4,179,0.05,680.2,300.2
ORD-2024-01368,2024-06-14,2024-06-21,Same Day,C-009,MA,East,P-013,8,179,0.1,1288.8,528.8
ORD-2025-01369,2025-09-25,2025-09-28,Same Day,C-022,UT,West,P-012,7,249,0,1743,763
ORD-2024-01370,2024-06-09,2024-06-16,First Class,C-009,MA,East,P-001,6,1299,0.2,6235.2,1675.2
ORD-2024-01371,2024-03-26,2024-04-02,Second Class,C-037,OH,North,P-013,9,179,0,1611,756
ORD-2025-01372,2025-08-23,2025-08-24,Standard Class,C-017,TN,South,P-011,12,559,0.2,5366.4,1406.4
ORD-2025-01373,2025-05-04,2025-05-08,Standard Class,C-011,TX,South,P-007,6,119,0.15,606.9,222.9
ORD-2024-01374,2024-04-28,2024-04-30,Same Day,C-019,NV,West,P-005,6,329,0.05,1875.3,705.3
ORD-2025-01375,2025-11-08,2025-11-15,Same Day,C-008,MI,North,P-010,1,429,0.2,343.2,103.2
ORD-2024-01376,2024-01-10,2024-01-17,Second Class,C-025,TN,South,P-005,4,329,0,1316,536
ORD-2025-01377,2025-10-05,2025-10-09,First Class,C-040,KY,South,P-002,5,999,0.05,4745.25,1695.25
ORD-2024-01378,2024-05-26,2024-05-28,Same Day,C-030,MD,East,P-001,9,1299,0,11691,4851
ORD-2025-01379,2025-10-19,2025-10-26,Same Day,C-004,TX,South,P-007,11,119,0.05,1243.55,539.55
ORD-2025-01380,2025-05-27,2025-05-30,Standard Class,C-021,FL,South,P-008,4,89.99,0.1,323.96,171.96
ORD-2024-01381,2024-04-08,2024-04-10,Same Day,C-017,TN,South,P-015,4,289,0.1,1040.4,380.4
ORD-2024-01382,2024-02-04,2024-02-08,Same Day,C-030,MD,East,P-011,7,559,0.05,3717.35,1407.35
ORD-2025-01383,2025-12-25,2025-12-26,Standard Class,C-030,MD,East,P-012,7,249,0,1743,763
ORD-2025-01384,2025-11-10,2025-11-13,Same Day,C-023,FL,South,P-002,10,999,0.05,9490.5,3390.5
ORD-2025-01385,2025-06-29,2025-07-01,Standard Class,C-026,IN,North,P-009,3,199,0.1,537.3,249.3
ORD-2024-01386,2024-12-15,2024-12-16,Same Day,C-021,FL,South,P-001,10,1299,0.05,12340.5,4740.5
ORD-2025-01387,2025-02-03,2025-02-07,First Class,C-011,TX,South,P-008,2,89.99,0.05,170.98,94.98
ORD-2024-01388,2024-10-08,2024-10-12,Second Class,C-003,IL,North,P-007,9,119,0,1071,495
ORD-2025-01389,2025-05-26,2025-05-28,First Class,C-039,OK,Central,P-001,4,1299,0.1,4676.4,1636.4
ORD-2025-01390,2025-06-03,2025-06-09,Second Class,C-004,TX,South,P-005,3,329,0.1,888.3,303.3
ORD-2024-01391,2024-04-24,2024-04-29,Same Day,C-002,CA,West,P-004,2,499,0.05,948.1,328.1
ORD-2024-01392,2024-09-15,2024-09-18,Same Day,C-003,IL,North,P-010,6,429,0.05,2445.3,1005.3
ORD-2025-01393,2025-09-16,2025-09-17,First Class,C-018,NC,South,P-014,11,59,0.1,584.1,276.1
ORD-2024-01394,2024-07-17,2024-07-18,Second Class,C-012,FL,South,P-009,12,199,0.05,2268.6,1116.6
ORD-2024-01395,2024-11-17,2024-11-23,Standard Class,C-023,FL,South,P-012,7,249,0.05,1655.85,675.85
ORD-2024-01396,2024-02-20,2024-02-21,Second Class,C-034,CA,West,P-013,9,179,0.05,1530.45,675.45
ORD-2024-01397,2024-03-26,2024-03-29,Standard Class,C-038,LA,South,P-008,10,89.99,0.1,809.91,429.91
ORD-2025-01398,2025-05-12,2025-05-14,Same Day,C-033,TX,South,P-014,4,59,0.1,212.4,100.4
ORD-2025-01399,2025-10-22,2025-10-29,First Class,C-040,KY,South,P-019,7,68,0.1,428.4,190.4
ORD-2025-01400,2025-05-07,2025-05-12,First Class,C-027,OH,North,P-016,4,6.99,0.15,23.77,10.97
ORD-2025-01401,2025-11-26,2025-12-01,Second Class,C-011,TX,South,P-020,9,34.99,0,314.91,188.91
ORD-2024-01402,2024-12-05,2024-12-12,Second Class,C-002,CA,West,P-006,9,49.99,0.2,359.93,170.93
ORD-2025-01403,2025-02-18,2025-02-24,Second Class,C-019,NV,West,P-005,6,329,0.05,1875.3,705.3
ORD-2024-01404,2024-02-25,2024-03-01,Second Class,C-027,OH,North,P-001,2,1299,0.05,2468.1,948.1
ORD-2025-01405,2025-04-12,2025-04-15,Same Day,C-035,MO,North,P-017,10,12.49,0.1,112.41,61.41
ORD-2025-01406,2025-02-02,2025-02-04,Second Class,C-032,AB,North,P-015,12,289,0,3468,1488
ORD-2024-01407,2024-09-12,2024-09-15,Second Class,C-038,LA,South,P-018,8,8.99,0.1,64.73,35.93
ORD-2024-01408,2024-06-16,2024-06-20,Same Day,C-009,MA,East,P-013,7,179,0.05,1190.35,525.35
ORD-2025-01409,2025-05-06,2025-05-12,Standard Class,C-029,TX,South,P-018,8,8.99,0.05,68.32,39.52
ORD-2024-01410,2024-03-22,2024-03-23,Same Day,C-020,MO,North,P-010,11,429,0.05,4483.05,1843.05
ORD-2024-01411,2024-04-26,2024-04-30,First Class,C-014,CA,West,P-007,6,119,0,714,330
ORD-2024-01412,2024-01-08,2024-01-14,First Class,C-036,PA,East,P-008,3,89.99,0.05,256.47,142.47
ORD-2025-01413,2025-05-22,2025-05-27,First Class,C-032,AB,North,P-012,7,249,0.05,1655.85,675.85
ORD-2025-01414,2025-04-14,2025-04-15,Standard Class,C-039,OK,Central,P-017,8,12.49,0,99.92,59.12
ORD-2025-01415,2025-02-25,2025-03-03,Second Class,C-022,UT,West,P-009,10,199,0.1,1791,831
ORD-2024-01416,2024-06-21,2024-06-27,First Class,C-033,TX,South,P-020,7,34.99,0.05,232.68,134.68
ORD-2025-01417,2025-05-25,2025-05-26,Same Day,C-040,KY,South,P-018,6,8.99,0,53.94,32.34
ORD-2025-01418,2025-01-02,2025-01-04,Standard Class,C-037,OH,North,P-013,10,179,0,1790,840
ORD-2025-01419,2025-02-27,2025-02-28,Second Class,C-030,MD,East,P-005,6,329,0,1974,804
ORD-2025-01420,2025-01-19,2025-01-24,Standard Class,C-020,MO,North,P-011,2,559,0,1118,458
ORD-2024-01421,2024-06-08,2024-06-15,Same Day,C-001,NY,East,P-007,7,119,0.1,749.7,301.7
ORD-2025-01422,2025-10-14,2025-10-20,Standard Class,C-037,OH,North,P-015,4,289,0.05,1098.2,438.2
ORD-2025-01423,2025-07-04,2025-07-05,Same Day,C-017,TN,South,P-018,2,8.99,0.05,17.08,9.88
ORD-2025-01424,2025-03-31,2025-04-04,Same Day,C-038,LA,South,P-014,3,59,0,177,93
ORD-2025-01425,2025-10-06,2025-10-13,Same Day,C-029,TX,South,P-020,9,34.99,0.1,283.42,157.42
ORD-2025-01426,2025-01-27,2025-02-01,Same Day,C-031,BC,North,P-002,12,999,0.05,11388.6,4068.6
ORD-2024-01427,2024-05-19,2024-05-25,Same Day,C-034,CA,West,P-013,9,179,0.05,1530.45,675.45
ORD-2025-01428,2025-12-02,2025-12-06,Standard Class,C-039,OK,Central,P-013,12,179,0.05,2040.6,900.6
ORD-2024-01429,2024-08-24,2024-08-27,Standard Class,C-008,MI,North,P-016,4,6.99,0,27.96,15.16
ORD-2025-01430,2025-12-10,2025-12-12,Second Class,C-032,AB,North,P-009,7,199,0.15,1184.05,512.05
ORD-2025-01431,2025-12-25,2025-12-28,Second Class,C-004,TX,South,P-008,3,89.99,0.1,242.97,128.97
ORD-2025-01432,2025-02-26,2025-03-05,Standard Class,C-039,OK,Central,P-005,11,329,0.05,3438.05,1293.05
ORD-2025-01433,2025-10-09,2025-10-12,Standard Class,C-030,MD,East,P-014,1,59,0.1,53.1,25.1
ORD-2024-01434,2024-07-15,2024-07-17,Standard Class,C-022,UT,West,P-003,11,849,0.2,7471.2,1531.2
ORD-2025-01435,2025-11-08,2025-11-13,Standard Class,C-035,MO,North,P-010,3,429,0,1287,567
ORD-2024-01436,2024-08-27,2024-08-30,Standard Class,C-025,TN,South,P-008,9,89.99,0.15,688.42,346.42
ORD-2025-01437,2025-04-28,2025-04-29,First Class,C-011,TX,South,P-007,5,119,0.1,535.5,215.5
ORD-2024-01438,2024-04-03,2024-04-06,Same Day,C-007,GA,South,P-001,6,1299,0.2,6235.2,1675.2
ORD-2024-01439,2024-01-24,2024-01-27,Same Day,C-036,PA,East,P-013,6,179,0.05,1020.3,450.3
ORD-2025-01440,2025-09-15,2025-09-21,Same Day,C-016,OH,North,P-015,7,289,0.1,1820.7,665.7
ORD-2024-01441,2024-09-08,2024-09-09,Second Class,C-027,OH,North,P-003,3,849,0.2,2037.6,417.6
ORD-2024-01442,2024-10-26,2024-10-31,Second Class,C-024,NC,South,P-014,3,59,0.1,159.3,75.3
ORD-2024-01443,2024-03-11,2024-03-12,Second Class,C-007,GA,South,P-017,5,12.49,0.1,56.21,30.71
ORD-2024-01444,2024-05-13,2024-05-18,First Class,C-012,FL,South,P-011,12,559,0.1,6037.2,2077.2
ORD-2025-01445,2025-02-20,2025-02-21,Second Class,C-029,TX,South,P-020,7,34.99,0.1,220.44,122.44
ORD-2025-01446,2025-03-12,2025-03-19,Standard Class,C-027,OH,North,P-016,9,6.99,0.05,59.76,30.96
ORD-2024-01447,2024-01-10,2024-01-11,Standard Class,C-039,OK,Central,P-020,11,34.99,0.15,327.16,173.16
ORD-2024-01448,2024-05-05,2024-05-09,Standard Class,C-015,OR,West,P-017,12,12.49,0,149.88,88.68
ORD-2025-01449,2025-12-28,2026-01-02,Standard Class,C-034,CA,West,P-010,3,429,0,1287,567
ORD-2024-01450,2024-05-07,2024-05-13,Same Day,C-038,LA,South,P-020,3,34.99,0.2,83.98,41.98
ORD-2024-01451,2024-08-30,2024-09-04,Standard Class,C-017,TN,South,P-018,6,8.99,0,53.94,32.34
ORD-2025-01452,2025-02-28,2025-03-01,Standard Class,C-011,TX,South,P-011,10,559,0.1,5031,1731
ORD-2024-01453,2024-09-30,2024-10-04,First Class,C-001,NY,East,P-016,9,6.99,0.05,59.76,30.96
ORD-2025-01454,2025-09-13,2025-09-15,First Class,C-040,KY,South,P-009,5,199,0,995,515
ORD-2024-01455,2024-03-26,2024-03-30,First Class,C-022,UT,West,P-013,12,179,0,2148,1008
ORD-2024-01456,2024-04-09,2024-04-16,Standard Class,C-005,AZ,West,P-004,6,499,0.05,2844.3,984.3
ORD-2025-01457,2025-01-31,2025-02-07,Same Day,C-018,NC,South,P-019,4,68,0.1,244.8,108.8
ORD-2025-01458,2025-04-17,2025-04-18,First Class,C-027,OH,North,P-019,5,68,0.1,306,136
ORD-2025-01459,2025-01-31,2025-02-04,Same Day,C-028,WI,North,P-020,7,34.99,0.05,232.68,134.68
ORD-2024-01460,2024-09-16,2024-09-19,Standard Class,C-003,IL,North,P-010,6,429,0.05,2445.3,1005.3
ORD-2024-01461,2024-03-09,2024-03-12,First Class,C-018,NC,South,P-016,10,6.99,0.1,62.91,30.91
ORD-2024-01462,2024-03-22,2024-03-27,Standard Class,C-034,CA,West,P-011,4,559,0.05,2124.2,804.2
ORD-2025-01463,2025-06-06,2025-06-09,Same Day,C-017,TN,South,P-001,9,1299,0.1,10521.9,3681.9
ORD-2024-01464,2024-07-09,2024-07-13,First Class,C-006,WA,West,P-006,7,49.99,0,349.93,202.93
ORD-2024-01465,2024-07-15,2024-07-19,First Class,C-001,NY,East,P-001,6,1299,0,7794,3234
ORD-2025-01466,2025-08-21,2025-08-26,Same Day,C-031,BC,North,P-012,11,249,0.2,2191.2,651.2
ORD-2024-01467,2024-01-10,2024-01-17,Second Class,C-034,CA,West,P-017,7,12.49,0,87.43,51.73
ORD-2024-01468,2024-12-21,2024-12-25,Second Class,C-018,NC,South,P-015,3,289,0.1,780.3,285.3
ORD-2024-01469,2024-01-25,2024-01-27,Second Class,C-019,NV,West,P-002,5,999,0,4995,1945
ORD-2025-01470,2025-07-24,2025-07-28,Same Day,C-027,OH,North,P-004,2,499,0.05,948.1,328.1
ORD-2025-01471,2025-06-06,2025-06-11,First Class,C-007,GA,South,P-015,9,289,0.05,2470.95,985.95
ORD-2025-01472,2025-02-08,2025-02-10,Same Day,C-022,UT,West,P-001,7,1299,0.15,7729.05,2409.05
ORD-2024-01473,2024-01-25,2024-01-31,Same Day,C-001,NY,East,P-015,11,289,0,3179,1364
ORD-2025-01474,2025-10-03,2025-10-10,Second Class,C-010,CO,West,P-019,11,68,0.15,635.8,261.8
ORD-2025-01475,2025-05-11,2025-05-16,Second Class,C-023,FL,South,P-020,5,34.99,0,174.95,104.95
ORD-2025-01476,2025-09-17,2025-09-19,First Class,C-014,CA,West,P-016,12,6.99,0,83.88,45.48
ORD-2025-01477,2025-12-20,2025-12-22,Same Day,C-032,AB,North,P-003,3,849,0.15,2164.95,544.95
ORD-2024-01478,2024-09-24,2024-09-25,Second Class,C-004,TX,South,P-015,6,289,0,1734,744
ORD-2025-01479,2025-07-18,2025-07-20,Same Day,C-016,OH,North,P-017,11,12.49,0,137.39,81.29
ORD-2024-01480,2024-04-10,2024-04-16,Standard Class,C-017,TN,South,P-004,3,499,0.15,1272.45,342.45
ORD-2024-01481,2024-05-15,2024-05-19,Second Class,C-012,FL,South,P-015,7,289,0.1,1820.7,665.7
ORD-2024-01482,2024-11-14,2024-11-18,Second Class,C-002,CA,West,P-004,4,499,0.05,1896.2,656.2
ORD-2024-01483,2024-07-05,2024-07-07,Second Class,C-003,IL,North,P-013,9,179,0.15,1369.35,514.35
ORD-2025-01484,2025-09-16,2025-09-19,Same Day,C-005,AZ,West,P-005,7,329,0,2303,938
ORD-2025-01485,2025-01-03,2025-01-06,First Class,C-013,ON,North,P-014,6,59,0.2,283.2,115.2
ORD-2025-01486,2025-12-26,2025-12-29,First Class,C-038,LA,South,P-020,9,34.99,0.1,283.42,157.42
ORD-2025-01487,2025-11-02,2025-11-05,Same Day,C-032,AB,North,P-009,3,199,0.15,507.45,219.45
ORD-2024-01488,2024-12-02,2024-12-05,Standard Class,C-037,OH,North,P-020,6,34.99,0,209.94,125.94
ORD-2024-01489,2024-03-01,2024-03-07,First Class,C-036,PA,East,P-002,12,999,0.1,10789.2,3469.2
ORD-2024-01490,2024-03-04,2024-03-09,Second Class,C-005,AZ,West,P-009,6,199,0.1,1074.6,498.6
ORD-2024-01491,2024-04-04,2024-04-06,Same Day,C-014,CA,West,P-009,7,199,0.05,1323.35,651.35
ORD-2025-01492,2025-05-24,2025-05-31,Second Class,C-003,IL,North,P-014,8,59,0.05,448.4,224.4
ORD-2025-01493,2025-12-11,2025-12-13,Second Class,C-038,LA,South,P-002,6,999,0.2,4795.2,1135.2
ORD-2025-01494,2025-08-19,2025-08-26,Same Day,C-032,AB,North,P-005,12,329,0,3948,1608
ORD-2024-01495,2024-01-11,2024-01-16,Second Class,C-002,CA,West,P-009,2,199,0.1,358.2,166.2
ORD-2025-01496,2025-01-29,2025-01-30,Same Day,C-031,BC,North,P-013,10,179,0.05,1700.5,750.5
ORD-2024-01497,2024-11-28,2024-11-30,Standard Class,C-018,NC,South,P-009,9,199,0.2,1432.8,568.8
ORD-2025-01498,2025-01-14,2025-01-21,First Class,C-017,TN,South,P-018,7,8.99,0.1,56.64,31.44
ORD-2024-01499,2024-12-17,2024-12-20,Same Day,C-011,TX,South,P-007,2,119,0.05,226.1,98.1
ORD-2024-01500,2024-09-22,2024-09-28,Second Class,C-005,AZ,West,P-006,11,49.99,0,549.89,318.89
ORD-2024-01501,2024-12-28,2025-01-04,Second Class,C-030,MD,East,P-003,7,849,0,5943,2163
ORD-2024-01502,2024-01-12,2024-01-16,Standard Class,C-013,ON,North,P-005,6,329,0.15,1677.9,507.9
ORD-2024-01503,2024-01-03,2024-01-08,Same Day,C-002,CA,West,P-002,5,999,0.2,3996,946
ORD-2024-01504,2024-01-24,2024-01-27,First Class,C-033,TX,South,P-007,8,119,0.1,856.8,344.8
ORD-2025-01505,2025-03-21,2025-03-27,Standard Class,C-009,MA,East,P-005,2,329,0,658,268
ORD-2025-01506,2025-07-16,2025-07-19,First Class,C-035,MO,North,P-006,3,49.99,0.15,127.47,64.47
ORD-2025-01507,2025-08-03,2025-08-10,Same Day,C-037,OH,North,P-016,12,6.99,0.05,79.69,41.29
ORD-2024-01508,2024-11-10,2024-11-14,Standard Class,C-024,NC,South,P-014,7,59,0,413,217
ORD-2024-01509,2024-03-27,2024-04-03,Second Class,C-028,WI,North,P-019,2,68,0.15,115.6,47.6
ORD-2024-01510,2024-10-13,2024-10-20,Standard Class,C-018,NC,South,P-019,5,68,0,340,170
ORD-2025-01511,2025-10-13,2025-10-19,Standard Class,C-011,TX,South,P-014,11,59,0,649,341
ORD-2025-01512,2025-05-13,2025-05-20,First Class,C-004,TX,South,P-013,2,179,0,358,168
ORD-2024-01513,2024-02-04,2024-02-07,Same Day,C-030,MD,East,P-002,4,999,0,3996,1556
ORD-2024-01514,2024-05-26,2024-06-02,First Class,C-033,TX,South,P-012,2,249,0.1,448.2,168.2
ORD-2025-01515,2025-05-07,2025-05-12,Standard Class,C-023,FL,South,P-008,2,89.99,0.1,161.98,85.98
ORD-2024-01516,2024-07-03,2024-07-06,Standard Class,C-038,LA,South,P-009,11,199,0,2189,1133
ORD-2025-01517,2025-02-24,2025-03-01,First Class,C-029,TX,South,P-003,7,849,0.05,5645.85,1865.85
ORD-2024-01518,2024-12-24,2024-12-29,Second Class,C-024,NC,South,P-007,11,119,0.1,1178.1,474.1
ORD-2025-01519,2025-06-28,2025-07-03,Standard Class,C-034,CA,West,P-001,8,1299,0.1,9352.8,3272.8
ORD-2024-01520,2024-10-05,2024-10-12,Second Class,C-030,MD,East,P-012,9,249,0.2,1792.8,532.8
ORD-2025-01521,2025-02-20,2025-02-24,Second Class,C-025,TN,South,P-001,11,1299,0,14289,5929
ORD-2025-01522,2025-11-08,2025-11-12,Same Day,C-016,OH,North,P-005,8,329,0.05,2500.4,940.4
ORD-2024-01523,2024-04-04,2024-04-05,First Class,C-003,IL,North,P-020,1,34.99,0.15,29.74,15.74
ORD-2024-01524,2024-08-15,2024-08-16,Standard Class,C-024,NC,South,P-012,6,249,0.1,1344.6,504.6
ORD-2025-01525,2025-04-30,2025-05-02,First Class,C-005,AZ,West,P-014,2,59,0.1,106.2,50.2
ORD-2025-01526,2025-07-25,2025-07-31,First Class,C-033,TX,South,P-006,3,49.99,0.05,142.47,79.47
ORD-2025-01527,2025-11-14,2025-11-19,First Class,C-016,OH,North,P-017,8,12.49,0,99.92,59.12
ORD-2025-01528,2025-12-27,2026-01-01,Same Day,C-022,UT,West,P-013,3,179,0.05,510.15,225.15
ORD-2024-01529,2024-01-24,2024-01-31,Second Class,C-023,FL,South,P-007,6,119,0.05,678.3,294.3
ORD-2024-01530,2024-08-30,2024-09-04,First Class,C-032,AB,North,P-004,9,499,0.05,4266.45,1476.45
ORD-2024-01531,2024-05-23,2024-05-28,Second Class,C-036,PA,East,P-017,12,12.49,0,149.88,88.68
ORD-2025-01532,2025-11-21,2025-11-23,Standard Class,C-017,TN,South,P-010,10,429,0,4290,1890
ORD-2025-01533,2025-11-17,2025-11-24,Second Class,C-004,TX,South,P-019,10,68,0,680,340
ORD-2024-01534,2024-02-06,2024-02-07,Second Class,C-008,MI,North,P-020,5,34.99,0.15,148.71,78.71
ORD-2025-01535,2025-11-18,2025-11-25,Standard Class,C-018,NC,South,P-009,6,199,0.1,1074.6,498.6
ORD-2025-01536,2025-10-16,2025-10-20,Standard Class,C-037,OH,North,P-013,6,179,0.15,912.9,342.9
ORD-2024-01537,2024-05-02,2024-05-07,First Class,C-027,OH,North,P-017,6,12.49,0.15,63.7,33.1
ORD-2025-01538,2025-10-12,2025-10-16,Standard Class,C-030,MD,East,P-011,11,559,0.2,4919.2,1289.2
ORD-2025-01539,2025-10-23,2025-10-24,Second Class,C-036,PA,East,P-010,2,429,0,858,378
ORD-2025-01540,2025-10-29,2025-10-31,Second Class,C-040,KY,South,P-008,12,89.99,0.2,863.9,407.9
ORD-2025-01541,2025-12-06,2025-12-13,Standard Class,C-028,WI,North,P-013,6,179,0.1,966.6,396.6
ORD-2024-01542,2024-04-17,2024-04-23,Same Day,C-014,CA,West,P-019,1,68,0.1,61.2,27.2
ORD-2024-01543,2024-11-28,2024-11-30,Standard Class,C-023,FL,South,P-014,4,59,0.1,212.4,100.4
ORD-2025-01544,2025-09-11,2025-09-14,Standard Class,C-011,TX,South,P-016,9,6.99,0.15,53.47,24.67
ORD-2025-01545,2025-08-25,2025-08-26,Second Class,C-002,CA,West,P-007,3,119,0.15,303.45,111.45
ORD-2024-01546,2024-10-26,2024-10-31,Second Class,C-018,NC,South,P-007,4,119,0,476,220
ORD-2024-01547,2024-09-24,2024-09-29,Second Class,C-031,BC,North,P-001,9,1299,0.1,10521.9,3681.9
ORD-2024-01548,2024-11-04,2024-11-07,Same Day,C-011,TX,South,P-010,2,429,0.05,815.1,335.1
ORD-2025-01549,2025-01-14,2025-01-21,Same Day,C-038,LA,South,P-015,3,289,0.05,823.65,328.65
ORD-2025-01550,2025-04-11,2025-04-18,Standard Class,C-036,PA,East,P-004,9,499,0,4491,1701
ORD-2024-01551,2024-03-13,2024-03-14,Same Day,C-032,AB,North,P-006,1,49.99,0.05,47.49,26.49
ORD-2025-01552,2025-03-26,2025-03-30,Standard Class,C-008,MI,North,P-002,6,999,0,5994,2334
ORD-2025-01553,2025-03-26,2025-04-01,Same Day,C-004,TX,South,P-006,3,49.99,0.05,142.47,79.47
ORD-2024-01554,2024-04-24,2024-04-26,Standard Class,C-010,CO,West,P-005,5,329,0.2,1316,341
ORD-2025-01555,2025-11-03,2025-11-08,First Class,C-032,AB,North,P-011,1,559,0,559,229
ORD-2025-01556,2025-04-06,2025-04-08,Same Day,C-026,IN,North,P-014,7,59,0.1,371.7,175.7
ORD-2024-01557,2024-03-11,2024-03-14,First Class,C-032,AB,North,P-008,11,89.99,0.1,890.9,472.9
ORD-2025-01558,2025-06-03,2025-06-08,Second Class,C-030,MD,East,P-005,2,329,0.05,625.1,235.1
ORD-2024-01559,2024-12-19,2024-12-20,Second Class,C-034,CA,West,P-002,8,999,0.2,6393.6,1513.6
ORD-2024-01560,2024-03-16,2024-03-18,First Class,C-022,UT,West,P-014,12,59,0,708,372
ORD-2025-01561,2025-08-05,2025-08-08,Second Class,C-028,WI,North,P-001,12,1299,0.1,14029.2,4909.2
ORD-2025-01562,2025-01-31,2025-02-04,Same Day,C-027,OH,North,P-002,8,999,0.1,7192.8,2312.8
ORD-2025-01563,2025-03-29,2025-04-02,Second Class,C-004,TX,South,P-018,2,8.99,0.1,16.18,8.98
ORD-2024-01564,2024-06-27,2024-07-01,Same Day,C-014,CA,West,P-012,7,249,0.05,1655.85,675.85
ORD-2024-01565,2024-10-23,2024-10-30,Same Day,C-015,OR,West,P-005,2,329,0.1,592.2,202.2
ORD-2025-01566,2025-10-10,2025-10-16,Standard Class,C-040,KY,South,P-020,9,34.99,0.1,283.42,157.42
ORD-2024-01567,2024-02-11,2024-02-12,Second Class,C-006,WA,West,P-001,10,1299,0.05,12340.5,4740.5
ORD-2025-01568,2025-05-03,2025-05-08,Same Day,C-015,OR,West,P-004,9,499,0.15,3817.35,1027.35
ORD-2025-01569,2025-01-07,2025-01-11,Second Class,C-006,WA,West,P-010,12,429,0.05,4890.6,2010.6
ORD-2024-01570,2024-06-12,2024-06-19,First Class,C-012,FL,South,P-012,5,249,0.05,1182.75,482.75
ORD-2024-01571,2024-05-11,2024-05-16,Same Day,C-009,MA,East,P-018,7,8.99,0.1,56.64,31.44
ORD-2025-01572,2025-04-28,2025-05-05,First Class,C-016,OH,North,P-004,2,499,0.1,898.2,278.2
ORD-2025-01573,2025-09-27,2025-09-29,First Class,C-021,FL,South,P-016,9,6.99,0.05,59.76,30.96
ORD-2024-01574,2024-10-25,2024-10-31,Standard Class,C-021,FL,South,P-019,1,68,0,68,34
ORD-2024-01575,2024-03-07,2024-03-08,First Class,C-029,TX,South,P-008,12,89.99,0.1,971.89,515.89
ORD-2024-01576,2024-05-24,2024-05-31,First Class,C-019,NV,West,P-014,1,59,0.1,53.1,25.1
ORD-2025-01577,2025-11-24,2025-11-30,Same Day,C-009,MA,East,P-018,9,8.99,0.1,72.82,40.42
ORD-2025-01578,2025-09-08,2025-09-11,Standard Class,C-026,IN,North,P-002,9,999,0.15,7642.35,2152.35
ORD-2024-01579,2024-07-31,2024-08-02,Same Day,C-025,TN,South,P-018,5,8.99,0,44.95,26.95
ORD-2025-01580,2025-02-01,2025-02-04,Standard Class,C-002,CA,West,P-017,5,12.49,0,62.45,36.95
ORD-2025-01581,2025-08-13,2025-08-14,Standard Class,C-039,OK,Central,P-019,6,68,0,408,204
ORD-2024-01582,2024-01-13,2024-01-15,Same Day,C-003,IL,North,P-012,4,249,0.05,946.2,386.2
ORD-2025-01583,2025-05-03,2025-05-05,Same Day,C-020,MO,North,P-019,4,68,0.1,244.8,108.8
ORD-2025-01584,2025-08-19,2025-08-21,First Class,C-025,TN,South,P-011,7,559,0,3913,1603
ORD-2024-01585,2024-05-13,2024-05-14,Second Class,C-016,OH,North,P-008,6,89.99,0.05,512.94,284.94
ORD-2025-01586,2025-06-07,2025-06-14,First Class,C-033,TX,South,P-011,2,559,0,1118,458
ORD-2024-01587,2024-05-23,2024-05-30,Standard Class,C-035,MO,North,P-008,3,89.99,0.15,229.47,115.47
ORD-2025-01588,2025-03-13,2025-03-19,First Class,C-017,TN,South,P-001,2,1299,0.2,2078.4,558.4
ORD-2024-01589,2024-09-03,2024-09-08,Same Day,C-018,NC,South,P-003,2,849,0.15,1443.3,363.3
ORD-2024-01590,2024-10-28,2024-11-03,First Class,C-019,NV,West,P-012,6,249,0,1494,654
ORD-2024-01591,2024-07-11,2024-07-15,First Class,C-003,IL,North,P-012,9,249,0,2241,981
ORD-2025-01592,2025-01-25,2025-01-31,Same Day,C-025,TN,South,P-019,5,68,0.05,323,153
ORD-2025-01593,2025-05-17,2025-05-20,Same Day,C-039,OK,Central,P-020,12,34.99,0.05,398.89,230.89
ORD-2025-01594,2025-11-15,2025-11-22,Standard Class,C-008,MI,North,P-006,10,49.99,0.1,449.91,239.91
ORD-2025-01595,2025-07-01,2025-07-02,Standard Class,C-006,WA,West,P-003,3,849,0,2547,927
ORD-2024-01596,2024-08-26,2024-08-28,Same Day,C-012,FL,South,P-001,8,1299,0,10392,4312
ORD-2025-01597,2025-12-22,2025-12-25,First Class,C-029,TX,South,P-013,8,179,0.15,1217.2,457.2
ORD-2025-01598,2025-01-25,2025-01-30,First Class,C-008,MI,North,P-020,4,34.99,0.15,118.97,62.97
ORD-2024-01599,2024-12-08,2024-12-11,Standard Class,C-025,TN,South,P-018,12,8.99,0.05,102.49,59.29
