OrderID,OrderDate,CoffeeName,Quantity,UnitPrice,TotalAmount,PaymentMethod
COF-02700,2024-06-04,"Hot Chocolate",3,6,18,Card
COF-02701,2024-09-15,"Hot Chocolate",9,6,54,Card
COF-02702,2024-09-10,"Hot Chocolate",3,6,18,Card
COF-02703,2024-05-08,"Hot Chocolate",7,6,42,Card
COF-02704,2024-11-17,"Hot Chocolate",4,6,24,Card
COF-02705,2025-01-04,"Hot Chocolate",3,6,18,Card
COF-02706,2024-04-08,"Hot Chocolate",5,6,30,Card
COF-02707,2024-11-09,"Hot Chocolate",6,6,36,Card
COF-02708,2025-02-22,"Hot Chocolate",4,6,24,Card
COF-02709,2024-06-25,"Hot Chocolate",3,6,18,Card
COF-02710,2024-09-25,"Hot Chocolate",6,6,36,Card
COF-02711,2024-10-11,"Hot Chocolate",9,6,54,Card
COF-02712,2024-07-04,"Hot Chocolate",8,6,48,Card
COF-02713,2024-03-26,"Hot Chocolate",5,6,30,Card
COF-02714,2024-11-21,"Hot Chocolate",7,6,42,Card
COF-02715,2025-03-28,"Hot Chocolate",6,6,36,Card
COF-02716,2025-02-01,"Hot Chocolate",5,6,30,Card
COF-02717,2025-01-22,"Hot Chocolate",8,6,48,Card
COF-02718,2024-03-09,"Hot Chocolate",7,6,42,Card
COF-02719,2024-03-14,"Hot Chocolate",7,6,42,Card
COF-02720,2024-04-23,"Hot Chocolate",4,6,24,Cash
COF-02721,2024-11-07,"Hot Chocolate",8,6,48,Card
COF-02722,2024-06-12,"Hot Chocolate",3,6,18,Card
COF-02723,2025-02-14,"Hot Chocolate",6,6,36,Card
COF-02724,2024-03-03,"Hot Chocolate",3,6,18,Cash
COF-02725,2024-04-14,"Hot Chocolate",10,6,60,Card
COF-02726,2024-11-13,"Hot Chocolate",10,6,60,Card
COF-02727,2024-12-03,"Hot Chocolate",6,6,36,Card
COF-02728,2025-02-02,"Hot Chocolate",8,6,48,Card
COF-02729,2024-12-05,"Hot Chocolate",7,6,42,Card
COF-02730,2025-03-07,"Hot Chocolate",5,6,30,Card
COF-02731,2024-10-09,"Hot Chocolate",10,6,60,Card
COF-02732,2024-05-03,"Hot Chocolate",3,6,18,Card
COF-02733,2025-01-18,"Hot Chocolate",8,6,48,Card
COF-02734,2024-03-21,"Hot Chocolate",10,6,60,Card
COF-02735,2024-05-02,"Hot Chocolate",9,6,54,Card
COF-02736,2024-11-10,"Hot Chocolate",10,6,60,Card
COF-02737,2024-11-14,"Hot Chocolate",6,6,36,Card
COF-02738,2025-03-27,"Hot Chocolate",6,6,36,Card
COF-02739,2024-07-01,"Hot Chocolate",9,6,54,Card
COF-02740,2024-06-03,"Hot Chocolate",7,6,42,Card
COF-02741,2024-05-21,"Hot Chocolate",10,6,60,Card
COF-02742,2024-04-26,"Hot Chocolate",6,6,36,Card
COF-02743,2025-02-09,"Hot Chocolate",10,6,60,Card
COF-02744,2024-03-14,"Hot Chocolate",9,6,54,Card
COF-02745,2024-06-09,"Hot Chocolate",8,6,48,Card
COF-02746,2025-01-25,"Hot Chocolate",8,6,48,Card
COF-02747,2024-05-31,"Hot Chocolate",3,6,18,Card
COF-02748,2024-10-07,"Hot Chocolate",5,6,30,Card
COF-02749,2024-08-25,"Hot Chocolate",7,6,42,Card
COF-02750,2024-08-04,"Hot Chocolate",9,6,54,Card
COF-02751,2025-03-12,"Hot Chocolate",7,6,42,Card
COF-02752,2025-02-02,"Hot Chocolate",9,6,54,Cash
COF-02753,2024-11-28,"Hot Chocolate",3,6,18,Card
COF-02754,2024-09-09,"Hot Chocolate",9,6,54,Card
COF-02755,2024-12-01,"Hot Chocolate",7,6,42,Card
COF-02756,2024-09-15,"Hot Chocolate",8,6,48,Card
COF-02757,2024-06-19,"Hot Chocolate",6,6,36,Card
COF-02758,2024-03-25,"Hot Chocolate",3,6,18,Card
COF-02759,2025-02-25,"Hot Chocolate",8,6,48,Card
COF-02760,2024-06-20,"Hot Chocolate",8,6,48,Card
COF-02761,2024-10-28,"Hot Chocolate",6,6,36,Card
COF-02762,2024-11-24,"Hot Chocolate",3,6,18,Card
COF-02763,2024-03-03,"Hot Chocolate",6,6,36,Card
COF-02764,2024-08-27,"Hot Chocolate",4,6,24,Card
COF-02765,2024-09-16,"Hot Chocolate",8,6,48,Card
COF-02766,2024-11-23,"Hot Chocolate",9,6,54,Card
COF-02767,2024-07-16,"Hot Chocolate",10,6,60,Card
COF-02768,2024-12-07,"Hot Chocolate",3,6,18,Card
COF-02769,2024-05-09,"Hot Chocolate",10,6,60,Card
COF-02770,2024-11-27,"Hot Chocolate",10,6,60,Card
COF-02771,2024-07-22,"Hot Chocolate",6,6,36,Card
COF-02772,2024-09-17,"Hot Chocolate",10,6,60,Card
COF-02773,2025-02-04,"Hot Chocolate",3,6,18,Card
COF-02774,2024-06-27,"Hot Chocolate",6,6,36,Card
COF-02775,2025-03-25,"Hot Chocolate",9,6,54,Card
COF-02776,2024-08-05,"Hot Chocolate",7,6,42,Card
COF-02777,2024-05-18,"Hot Chocolate",4,6,24,Card
COF-02778,2025-03-28,"Hot Chocolate",10,6,60,Card
COF-02779,2024-03-12,"Hot Chocolate",10,6,60,Card
COF-02780,2024-12-13,"Hot Chocolate",7,6,42,Card
COF-02781,2024-11-25,"Hot Chocolate",5,6,30,Card
COF-02782,2024-10-24,"Hot Chocolate",3,6,18,Card
COF-02783,2024-07-22,"Hot Chocolate",10,6,60,Card
COF-02784,2025-03-31,"Hot Chocolate",9,6,54,Card
COF-02785,2024-04-21,"Hot Chocolate",3,6,18,Card
COF-02786,2024-09-15,"Hot Chocolate",8,6,48,Card
COF-02787,2024-03-18,"Hot Chocolate",9,6,54,Card
COF-02788,2024-07-01,"Hot Chocolate",6,6,36,Card
COF-02789,2024-08-11,"Hot Chocolate",5,6,30,Card
COF-02790,2024-10-14,"Hot Chocolate",6,6,36,Card
COF-02791,2025-03-05,"Hot Chocolate",4,6,24,Card
COF-02792,2024-07-15,"Hot Chocolate",7,6,42,Card
COF-02793,2025-02-13,"Hot Chocolate",6,6,36,Card
COF-02794,2024-10-21,"Hot Chocolate",3,6,18,Card
COF-02795,2024-08-05,"Hot Chocolate",4,6,24,Card
COF-02796,2025-03-10,"Hot Chocolate",9,6,54,Card
COF-02797,2024-06-25,"Hot Chocolate",7,6,42,Card
COF-02798,2024-03-29,"Hot Chocolate",8,6,48,Card
COF-02799,2025-02-04,"Hot Chocolate",5,6,30,Card
COF-02800,2024-12-21,"Hot Chocolate",4,6,24,Card
COF-02801,2024-06-13,"Hot Chocolate",9,6,54,Card
COF-02802,2025-02-16,"Hot Chocolate",3,6,18,Card
COF-02803,2024-07-07,"Hot Chocolate",9,6,54,Card
COF-02804,2024-06-19,"Hot Chocolate",7,6,42,Card
COF-02805,2024-10-06,"Hot Chocolate",6,6,36,Card
COF-02806,2025-01-01,"Hot Chocolate",10,6,60,Card
COF-02807,2024-06-22,"Hot Chocolate",6,6,36,Card
COF-02808,2024-10-20,"Hot Chocolate",5,6,30,Card
COF-02809,2025-01-13,"Hot Chocolate",9,6,54,Card
COF-02810,2025-01-07,"Hot Chocolate",6,6,36,Card
COF-02811,2024-07-13,"Hot Chocolate",4,6,24,Card
COF-02812,2024-03-08,"Hot Chocolate",5,6,30,Card
COF-02813,2024-03-16,"Hot Chocolate",7,6,42,Card
COF-02814,2024-12-19,"Hot Chocolate",7,6,42,Card
COF-02815,2024-08-27,"Hot Chocolate",3,6,18,Card
COF-02816,2025-01-23,"Hot Chocolate",7,6,42,Card
COF-02817,2025-03-26,"Hot Chocolate",3,6,18,Card
COF-02818,2024-10-03,"Hot Chocolate",6,6,36,Card
COF-02819,2024-05-21,"Hot Chocolate",8,6,48,Card
COF-02820,2024-10-13,"Hot Chocolate",3,6,18,Card
COF-02821,2024-05-29,"Hot Chocolate",7,6,42,Card
COF-02822,2024-05-12,"Hot Chocolate",10,6,60,Card
COF-02823,2024-04-28,"Hot Chocolate",7,6,42,Card
COF-02824,2024-09-12,"Hot Chocolate",8,6,48,Card
COF-02825,2024-05-01,"Hot Chocolate",7,6,42,Card
COF-02826,2024-08-20,"Hot Chocolate",4,6,24,Card
COF-02827,2024-03-16,"Hot Chocolate",10,6,60,Card
COF-02828,2024-05-28,"Hot Chocolate",9,6,54,Card
COF-02829,2025-01-06,"Hot Chocolate",9,6,54,Card
COF-02830,2024-09-04,"Hot Chocolate",9,6,54,Card
COF-02831,2024-12-18,"Hot Chocolate",6,6,36,Card
COF-02832,2025-03-04,"Hot Chocolate",7,6,42,Card
COF-02833,2025-01-01,"Hot Chocolate",5,6,30,Card
COF-02834,2024-08-16,"Hot Chocolate",8,6,48,Card
COF-02835,2024-04-12,"Hot Chocolate",6,6,36,Card
COF-02836,2024-03-22,"Hot Chocolate",6,6,36,Card
COF-02837,2025-02-11,"Hot Chocolate",9,6,54,Card
COF-02838,2024-06-05,"Hot Chocolate",7,6,42,Card
COF-02839,2025-02-03,"Hot Chocolate",3,6,18,Card
COF-02840,2025-02-20,"Hot Chocolate",6,6,36,Card
COF-02841,2025-01-14,"Hot Chocolate",8,6,48,Card
COF-02842,2024-09-03,"Hot Chocolate",9,6,54,Card
COF-02843,2025-03-24,"Hot Chocolate",4,6,24,Card
COF-02844,2024-12-27,"Hot Chocolate",8,6,48,Card
COF-02845,2024-05-13,"Hot Chocolate",7,6,42,Card
COF-02846,2024-07-23,"Hot Chocolate",3,6,18,Card
COF-02847,2024-03-19,"Hot Chocolate",8,6,48,Card
COF-02848,2024-12-27,"Hot Chocolate",7,6,42,Card
COF-02849,2024-04-15,"Hot Chocolate",6,6,36,Card
COF-02850,2024-07-02,"Hot Chocolate",3,6,18,Card
COF-02851,2024-07-18,"Hot Chocolate",9,6,54,Card
COF-02852,2025-03-03,"Hot Chocolate",7,6,42,Cash
COF-02853,2024-06-10,"Hot Chocolate",8,6,48,Card
COF-02854,2024-04-03,"Hot Chocolate",3,6,18,Card
COF-02855,2025-02-12,"Hot Chocolate",3,6,18,Card
COF-02856,2024-11-20,"Hot Chocolate",3,6,18,Card
COF-02857,2025-01-19,"Hot Chocolate",6,6,36,Card
COF-02858,2024-08-14,"Hot Chocolate",9,6,54,Card
COF-02859,2024-12-23,"Hot Chocolate",3,6,18,Card
COF-02860,2024-11-26,"Hot Chocolate",5,6,30,Card
COF-02861,2024-07-10,"Hot Chocolate",8,6,48,Card
COF-02862,2024-09-24,"Hot Chocolate",6,6,36,Card
COF-02863,2025-03-31,"Hot Chocolate",5,6,30,Card
COF-02864,2024-06-20,"Hot Chocolate",3,6,18,Card
COF-02865,2024-10-12,"Hot Chocolate",10,6,60,Card
COF-02866,2024-05-31,"Hot Chocolate",10,6,60,Card
COF-02867,2025-03-05,"Hot Chocolate",6,6,36,Card
COF-02868,2024-03-07,"Hot Chocolate",6,6,36,Card
COF-02869,2024-11-01,"Hot Chocolate",10,6,60,Cash
COF-02870,2024-05-21,"Hot Chocolate",4,6,24,Card
COF-02871,2025-03-05,"Hot Chocolate",7,6,42,Card
COF-02872,2024-09-08,"Hot Chocolate",9,6,54,Card
COF-02873,2024-03-06,"Hot Chocolate",5,6,30,Card
COF-02874,2024-07-06,"Hot Chocolate",8,6,48,Card
COF-02875,2025-02-28,"Hot Chocolate",7,6,42,Card
COF-02876,2024-08-10,"Hot Chocolate",9,6,54,Card
COF-02877,2024-03-03,"Hot Chocolate",7,6,42,Card
COF-02878,2024-10-24,"Hot Chocolate",9,6,54,Card
COF-02879,2025-01-20,"Hot Chocolate",5,6,30,Card
COF-02880,2024-10-15,"Hot Chocolate",10,6,60,Card
COF-02881,2024-12-29,"Hot Chocolate",9,6,54,Card
COF-02882,2024-08-16,"Hot Chocolate",5,6,30,Card
COF-02883,2024-05-17,"Hot Chocolate",3,6,18,Card
COF-02884,2024-06-10,"Hot Chocolate",4,6,24,Card
COF-02885,2024-12-30,"Hot Chocolate",7,6,42,Card
COF-02886,2024-11-08,"Hot Chocolate",3,6,18,Card
COF-02887,2024-05-14,"Hot Chocolate",4,6,24,Card
COF-02888,2024-04-20,"Hot Chocolate",4,6,24,Card
COF-02889,2024-08-09,"Hot Chocolate",5,6,30,Card
COF-02890,2024-07-26,"Hot Chocolate",8,6,48,Card
COF-02891,2024-05-28,"Hot Chocolate",6,6,36,Card
COF-02892,2024-06-01,"Hot Chocolate",7,6,42,Card
COF-02893,2024-12-10,"Hot Chocolate",6,6,36,Card
COF-02894,2025-02-02,"Hot Chocolate",4,6,24,Card
COF-02895,2024-11-27,"Hot Chocolate",9,6,54,Card
COF-02896,2024-11-08,"Hot Chocolate",9,6,54,Card
COF-02897,2024-04-22,"Hot Chocolate",4,6,24,Card
COF-02898,2024-05-30,"Hot Chocolate",6,6,36,Card
COF-02899,2024-08-04,"Hot Chocolate",8,6,48,Card
COF-02900,2024-08-16,"Hot Chocolate",3,6,18,Cash
COF-02901,2024-12-07,"Hot Chocolate",9,6,54,Card
COF-02902,2024-12-30,"Hot Chocolate",3,6,18,Card
COF-02903,2024-03-31,"Hot Chocolate",7,6,42,Card
COF-02904,2025-02-19,"Hot Chocolate",10,6,60,Card
COF-02905,2024-12-26,"Hot Chocolate",5,6,30,Card
COF-02906,2024-07-04,"Hot Chocolate",6,6,36,Card
COF-02907,2024-07-19,"Hot Chocolate",9,6,54,Card
COF-02908,2024-11-26,"Hot Chocolate",4,6,24,Card
COF-02909,2024-05-27,"Hot Chocolate",10,6,60,Card
COF-02910,2024-12-24,"Hot Chocolate",9,6,54,Card
COF-02911,2024-06-21,"Hot Chocolate",5,6,30,Card
COF-02912,2024-05-09,"Hot Chocolate",4,6,24,Card
COF-02913,2024-07-12,"Hot Chocolate",10,6,60,Card
COF-02914,2024-09-23,"Hot Chocolate",7,6,42,Card
COF-02915,2024-04-02,"Hot Chocolate",4,6,24,Card
COF-02916,2024-10-30,"Cocoa",5,6.25,31.25,Card
COF-02917,2024-12-04,"Cocoa",2,6.25,12.5,Card
COF-02918,2024-04-27,"Cocoa",2,6.25,12.5,Card
COF-02919,2024-09-18,"Cocoa",2,6.25,12.5,Card
COF-02920,2025-03-11,"Cocoa",6,6.25,37.5,Card
COF-02921,2024-12-17,"Cocoa",4,6.25,25,Card
COF-02922,2024-04-26,"Cocoa",6,6.25,37.5,Card
COF-02923,2024-04-19,"Cocoa",6,6.25,37.5,Card
COF-02924,2024-10-25,"Cocoa",9,6.25,56.25,Card
COF-02925,2024-12-15,"Cocoa",8,6.25,50,Card
COF-02926,2024-05-24,"Cocoa",6,6.25,37.5,Cash
COF-02927,2024-05-24,"Cocoa",6,6.25,37.5,Card
COF-02928,2025-03-27,"Cocoa",2,6.25,12.5,Card
COF-02929,2024-12-10,"Cocoa",3,6.25,18.75,Card
COF-02930,2024-05-30,"Cocoa",7,6.25,43.75,Card
COF-02931,2025-01-15,"Cocoa",5,6.25,31.25,Card
COF-02932,2024-11-25,"Cocoa",8,6.25,50,Card
COF-02933,2024-10-22,"Cocoa",9,6.25,56.25,Card
COF-02934,2024-11-08,"Cocoa",5,6.25,31.25,Card
COF-02935,2025-02-08,"Cocoa",2,6.25,12.5,Card
COF-02936,2024-11-20,"Cocoa",5,6.25,31.25,Card
COF-02937,2024-03-16,"Cocoa",4,6.25,25,Card
COF-02938,2024-10-14,"Cocoa",7,6.25,43.75,Card
COF-02939,2024-09-18,"Cocoa",7,6.25,43.75,Card
COF-02940,2025-03-06,"Cocoa",5,6.25,31.25,Card
COF-02941,2024-08-07,"Cocoa",9,6.25,56.25,Card
COF-02942,2024-03-28,"Cocoa",8,6.25,50,Card
COF-02943,2024-05-04,"Cocoa",2,6.25,12.5,Card
COF-02944,2025-03-19,"Cocoa",6,6.25,37.5,Card
COF-02945,2024-08-02,"Cocoa",6,6.25,37.5,Card
COF-02946,2024-11-10,"Cocoa",2,6.25,12.5,Card
COF-02947,2024-11-19,"Cocoa",2,6.25,12.5,Card
COF-02948,2025-03-25,"Cocoa",3,6.25,18.75,Card
COF-02949,2024-11-30,"Cocoa",3,6.25,18.75,Card
COF-02950,2024-08-14,"Cocoa",3,6.25,18.75,Card
COF-02951,2025-03-18,"Cocoa",7,6.25,43.75,Card
COF-02952,2024-04-26,"Cocoa",3,6.25,18.75,Card
COF-02953,2025-03-19,"Cocoa",8,6.25,50,Card
COF-02954,2024-09-16,"Cocoa",6,6.25,37.5,Card
COF-02955,2024-05-16,"Cocoa",2,6.25,12.5,Card
COF-02956,2024-12-27,"Cocoa",3,6.25,18.75,Card
COF-02957,2025-01-22,"Cocoa",8,6.25,50,Card
COF-02958,2024-07-08,"Cocoa",4,6.25,25,Card
COF-02959,2024-12-25,"Cocoa",5,6.25,31.25,Card
COF-02960,2024-10-03,"Cocoa",5,6.25,31.25,Card
COF-02961,2025-03-07,"Cocoa",7,6.25,43.75,Card
COF-02962,2024-03-03,"Cocoa",2,6.25,12.5,Card
COF-02963,2024-04-29,"Cocoa",3,6.25,18.75,Card
COF-02964,2024-09-24,"Cocoa",7,6.25,43.75,Card
COF-02965,2024-11-08,"Cocoa",3,6.25,18.75,Card
COF-02966,2024-07-19,"Cocoa",8,6.25,50,Card
COF-02967,2024-11-30,"Cocoa",9,6.25,56.25,Card
COF-02968,2024-09-13,"Cocoa",6,6.25,37.5,Card
COF-02969,2024-08-11,"Cocoa",7,6.25,43.75,Card
COF-02970,2024-04-24,"Cocoa",5,6.25,31.25,Card
COF-02971,2025-02-14,"Cocoa",5,6.25,31.25,Card
COF-02972,2024-12-23,"Cocoa",6,6.25,37.5,Card
COF-02973,2024-09-11,"Cocoa",3,6.25,18.75,Card
COF-02974,2024-12-09,"Cocoa",6,6.25,37.5,Card
COF-02975,2025-01-18,"Cocoa",4,6.25,25,Card
COF-02976,2024-06-30,"Cocoa",7,6.25,43.75,Card
COF-02977,2025-01-24,"Cocoa",5,6.25,31.25,Card
COF-02978,2024-10-20,"Cocoa",8,6.25,50,Card
COF-02979,2024-09-17,"Cocoa",5,6.25,31.25,Card
COF-02980,2024-10-11,"Cocoa",6,6.25,37.5,Card
COF-02981,2024-10-13,"Cocoa",2,6.25,12.5,Card
COF-02982,2024-09-25,"Cocoa",7,6.25,43.75,Card
COF-02983,2025-02-19,"Cocoa",9,6.25,56.25,Card
COF-02984,2025-01-04,"Cocoa",8,6.25,50,Card
COF-02985,2024-03-20,"Cocoa",9,6.25,56.25,Card
COF-02986,2024-04-15,"Cocoa",7,6.25,43.75,Card
COF-02987,2024-04-17,"Cocoa",2,6.25,12.5,Card
COF-02988,2024-06-21,"Cocoa",4,6.25,25,Card
COF-02989,2024-05-13,"Cocoa",4,6.25,25,Card
COF-02990,2025-03-23,"Cocoa",3,6.25,18.75,Card
COF-02991,2024-10-30,"Cocoa",9,6.25,56.25,Card
COF-02992,2024-12-05,"Cocoa",3,6.25,18.75,Card
COF-02993,2024-03-30,"Cocoa",4,6.25,25,Card
COF-02994,2025-03-06,"Cocoa",5,6.25,31.25,Card
COF-02995,2024-09-19,"Cocoa",2,6.25,12.5,Card
COF-02996,2024-03-10,"Cocoa",6,6.25,37.5,Card
COF-02997,2024-04-19,"Cocoa",5,6.25,31.25,Card
COF-02998,2025-02-03,"Cocoa",5,6.25,31.25,Card
COF-02999,2024-08-10,"Cocoa",4,6.25,25,Card
COF-03000,2025-02-11,"Cocoa",4,6.25,25,Card
COF-03001,2024-11-26,"Cocoa",9,6.25,56.25,Card
COF-03002,2024-09-03,"Cocoa",3,6.25,18.75,Card
COF-03003,2024-03-07,"Cocoa",4,6.25,25,Card
COF-03004,2024-12-11,"Cocoa",2,6.25,12.5,Card
COF-03005,2024-11-05,"Cocoa",3,6.25,18.75,Card
COF-03006,2024-04-29,"Cocoa",8,6.25,50,Card
COF-03007,2024-08-25,"Cocoa",3,6.25,18.75,Card
COF-03008,2024-12-01,"Cocoa",8,6.25,50,Card
COF-03009,2024-07-22,"Cocoa",8,6.25,50,Card
COF-03010,2024-04-09,"Cocoa",4,6.25,25,Card
COF-03011,2025-02-17,"Cocoa",3,6.25,18.75,Card
COF-03012,2024-07-04,"Cocoa",4,6.25,25,Card
COF-03013,2024-05-03,"Cocoa",2,6.25,12.5,Card
COF-03014,2024-10-23,"Cocoa",2,6.25,12.5,Card
COF-03015,2024-03-16,"Cocoa",5,6.25,31.25,Card
COF-03016,2024-07-27,"Cocoa",3,6.25,18.75,Card
COF-03017,2025-01-08,"Cocoa",4,6.25,25,Card
COF-03018,2024-08-25,"Cocoa",5,6.25,31.25,Card
COF-03019,2024-10-19,"Cocoa",9,6.25,56.25,Card
COF-03020,2025-01-06,"Cocoa",2,6.25,12.5,Card
COF-03021,2024-08-31,"Cocoa",9,6.25,56.25,Card
COF-03022,2025-03-24,"Cocoa",8,6.25,50,Card
COF-03023,2024-08-21,"Cocoa",4,6.25,25,Card
COF-03024,2024-05-22,"Cocoa",9,6.25,56.25,Card
COF-03025,2024-07-28,"Cocoa",8,6.25,50,Card
COF-03026,2024-10-09,"Cocoa",7,6.25,43.75,Card
COF-03027,2024-09-17,"Cocoa",9,6.25,56.25,Card
COF-03028,2024-05-23,"Cocoa",4,6.25,25,Card
COF-03029,2024-07-12,"Cocoa",5,6.25,31.25,Card
COF-03030,2024-12-29,"Cocoa",7,6.25,43.75,Card
COF-03031,2024-08-15,"Cocoa",4,6.25,25,Card
COF-03032,2024-09-02,"Cocoa",3,6.25,18.75,Card
COF-03033,2024-04-26,"Cocoa",2,6.25,12.5,Card
COF-03034,2024-09-16,"Cocoa",9,6.25,56.25,Card
COF-03035,2024-07-12,"Cocoa",6,6.25,37.5,Card
COF-03036,2025-01-05,"Cocoa",2,6.25,12.5,Card
COF-03037,2024-03-13,"Cocoa",2,6.25,12.5,Card
COF-03038,2024-10-30,"Cocoa",4,6.25,25,Card
COF-03039,2025-02-12,"Cocoa",4,6.25,25,Card
COF-03040,2024-03-08,"Cocoa",7,6.25,43.75,Card
COF-03041,2024-03-31,"Cocoa",7,6.25,43.75,Card
COF-03042,2024-11-17,"Cocoa",8,6.25,50,Card
COF-03043,2025-01-11,"Cocoa",9,6.25,56.25,Card
COF-03044,2024-03-23,"Cocoa",5,6.25,31.25,Card
COF-03045,2025-02-10,"Cocoa",2,6.25,12.5,Card
COF-03046,2024-10-30,"Cocoa",8,6.25,50,Card
COF-03047,2024-12-28,"Cocoa",6,6.25,37.5,Card
COF-03048,2024-05-13,"Cocoa",7,6.25,43.75,Card
COF-03049,2025-03-08,"Cocoa",8,6.25,50,Card
COF-03050,2025-01-17,"Cocoa",6,6.25,37.5,Card
COF-03051,2024-09-09,"Cocoa",3,6.25,18.75,Card
COF-03052,2024-05-14,"Cocoa",5,6.25,31.25,Card
COF-03053,2024-07-11,"Cocoa",7,6.25,43.75,Card
COF-03054,2024-11-14,"Cocoa",9,6.25,56.25,Card
COF-03055,2025-02-06,"Cocoa",9,6.25,56.25,Card
COF-03056,2024-12-15,"Cocoa",7,6.25,43.75,Card
COF-03057,2024-03-27,"Cocoa",4,6.25,25,Card
COF-03058,2025-02-13,"Cocoa",4,6.25,25,Card
COF-03059,2024-03-06,"Cocoa",9,6.25,56.25,Card
COF-03060,2025-02-10,"Cocoa",7,6.25,43.75,Card
COF-03061,2024-09-22,"Cocoa",9,6.25,56.25,Card
COF-03062,2025-01-26,"Cocoa",6,6.25,37.5,Card
COF-03063,2024-05-12,"Cocoa",7,6.25,43.75,Card
COF-03064,2025-01-06,"Cocoa",4,6.25,25,Card
COF-03065,2025-03-03,"Cocoa",2,6.25,12.5,Card
COF-03066,2024-05-22,"Cocoa",4,6.25,25,Card
COF-03067,2024-04-09,"Cocoa",3,6.25,18.75,Card
COF-03068,2025-01-18,"Cocoa",7,6.25,43.75,Card
COF-03069,2024-09-15,"Cocoa",6,6.25,37.5,Card
COF-03070,2024-07-07,"Cocoa",3,6.25,18.75,Card
COF-03071,2024-07-08,"Cocoa",5,6.25,31.25,Card
COF-03072,2025-01-18,"Cocoa",3,6.25,18.75,Cash
COF-03073,2025-01-29,"Cocoa",2,6.25,12.5,Card
COF-03074,2024-07-02,"Cocoa",6,6.25,37.5,Card
COF-03075,2024-12-04,"Cocoa",4,6.25,25,Card
COF-03076,2024-05-11,"Cocoa",9,6.25,56.25,Card
COF-03077,2024-09-24,"Cocoa",8,6.25,50,Card
COF-03078,2024-05-11,"Cocoa",8,6.25,50,Card
COF-03079,2025-02-25,"Cocoa",7,6.25,43.75,Card
COF-03080,2025-03-29,"Cocoa",4,6.25,25,Card
COF-03081,2024-08-15,"Cocoa",8,6.25,50,Card
COF-03082,2024-03-15,"Cocoa",5,6.25,31.25,Card
COF-03083,2024-06-04,"Cocoa",2,6.25,12.5,Card
COF-03084,2024-10-09,"Cocoa",4,6.25,25,Card
COF-03085,2024-07-17,"Cocoa",8,6.25,50,Card
COF-03086,2024-03-05,"Cocoa",2,6.25,12.5,Card
COF-03087,2024-07-14,"Cocoa",4,6.25,25,Card
COF-03088,2024-12-14,"Cocoa",8,6.25,50,Card
COF-03089,2025-03-19,"Cocoa",3,6.25,18.75,Card
COF-03090,2024-08-25,"Cocoa",9,6.25,56.25,Card
COF-03091,2024-12-30,"Cocoa",8,6.25,50,Card
COF-03092,2024-08-22,"Cocoa",9,6.25,56.25,Card
COF-03093,2024-10-02,"Cocoa",7,6.25,43.75,Card
COF-03094,2024-05-02,"Cocoa",9,6.25,56.25,Card
COF-03095,2024-05-06,"Cocoa",9,6.25,56.25,Card
COF-03096,2024-06-16,"Cocoa",8,6.25,50,Card
COF-03097,2025-01-30,"Cocoa",9,6.25,56.25,Card
COF-03098,2024-12-29,"Cocoa",7,6.25,43.75,Cash
COF-03099,2024-07-06,"Cocoa",7,6.25,43.75,Card
COF-03100,2024-04-25,"Cocoa",2,6.25,12.5,Card
COF-03101,2024-04-25,"Cocoa",8,6.25,50,Card
COF-03102,2024-10-02,"Cocoa",8,6.25,50,Card
COF-03103,2024-10-25,"Cocoa",9,6.25,56.25,Card
COF-03104,2025-03-21,"Cocoa",5,6.25,31.25,Card
COF-03105,2024-11-12,"Cocoa",3,6.25,18.75,Card
COF-03106,2025-01-11,"Cocoa",6,6.25,37.5,Card
COF-03107,2025-03-03,"Cocoa",7,6.25,43.75,Card
COF-03108,2024-11-30,"Cocoa",6,6.25,37.5,Cash
COF-03109,2025-01-28,"Cocoa",2,6.25,12.5,Card
COF-03110,2024-11-25,"Cocoa",2,6.25,12.5,Card
COF-03111,2024-11-04,"Cocoa",5,6.25,31.25,Card
COF-03112,2024-09-16,"Cocoa",2,6.25,12.5,Card
COF-03113,2024-11-10,"Cocoa",6,6.25,37.5,Card
COF-03114,2025-03-03,"Cocoa",7,6.25,43.75,Card
COF-03115,2024-04-06,"Cocoa",8,6.25,50,Card
COF-03116,2024-04-25,"Cocoa",2,6.25,12.5,Card
COF-03117,2024-11-06,"Cocoa",6,6.25,37.5,Card
COF-03118,2024-05-27,"Cocoa",3,6.25,18.75,Card
COF-03119,2024-03-01,"Cocoa",5,6.25,31.25,Card
COF-03120,2024-05-18,"Cocoa",7,6.25,43.75,Card
COF-03121,2024-07-04,"Cocoa",9,6.25,56.25,Card
COF-03122,2024-12-03,"Cocoa",4,6.25,25,Card
COF-03123,2025-01-31,"Cocoa",3,6.25,18.75,Card
COF-03124,2024-06-01,"Cocoa",3,6.25,18.75,Card
COF-03125,2024-11-21,"Cocoa",2,6.25,12.5,Card
COF-03126,2024-08-02,"Cocoa",6,6.25,37.5,Card
COF-03127,2024-10-14,"Cocoa",7,6.25,43.75,Card
COF-03128,2024-12-15,"Cocoa",2,6.25,12.5,Card
COF-03129,2024-03-25,"Cocoa",5,6.25,31.25,Card
COF-03130,2024-05-29,"Cocoa",6,6.25,37.5,Card
COF-03131,2025-03-14,"Cocoa",5,6.25,31.25,Card
